log_10(M200c) error_low error_up RA[deg] DEC[deg] redshift
13.639290078669786 0.08783783783783683 0.18018018018018012 160.15117 40.635559 0.082628923
13.965844699263572 0.1846846846846848 0.20720720720720642 189.3502 41.913229 0.06634924
13.836446063756943 0.0878378378378386 0.25225225225225145 192.96983 55.050643 0.08523393
14.077601130723954 0.25 0.17792792792792866 215.04263 30.465588 0.06767564
13.814270381748676 0.07882882882882924 0.25225225225225145 181.3901 19.721988 0.06703416
13.74593711835146 0.06981981981981988 0.2342342342342345 197.41629 44.701641 0.08427435
13.768730227708817 0.0653153153153152 0.24774774774774677 159.85082 2.3228533 0.08245406
13.828381623744963 0.08783783783783683 0.25 181.02059 20.24679 0.023850095
13.988050217270851 0.20270270270270174 0.2004504504504503 128.9867 38.474733 0.05638422
13.827052742838859 0.08558558558558538 0.25 247.98172 25.533492 0.064385088
13.832315654993057 0.08558558558558538 0.25225225225225323 169.76903 51.723525 0.08000425
13.920179023265838 0.139639639639638 0.23198198198198305 226.15702 35.977631 0.04838989
13.68799668842554 0.10810810810810878 0.17792792792792866 181.58231 28.118979 0.02771546
13.885102979779242 0.11711711711711636 0.24324324324324387 212.16498 55.577984 0.07443589
13.98718277347088 0.19819819819819706 0.20270270270270352 157.24878 3.1190171 0.07289576
13.926407936811447 0.14864864864864913 0.2274774774774766 238.06283 22.533336 0.068043
14.004343017458915 0.2117117117117111 0.1959459459459456 182.59481 57.785304 0.06263778
13.937181064009666 0.1576576576576585 0.22297297297297192 176.5741 33.204474 0.03214246
13.79195517528057 0.06981981981981988 0.25225225225225323 211.05152 15.856266 0.060935431
14.000058647036552 0.2072072072072082 0.19819819819819884 200.02354 33.287052 0.03651476
14.008725471258163 0.2117117117117111 0.1959459459459456 211.69608 15.041448 0.02562974
14.2227948782444 0.27927927927927776 0.141891891891893 191.09683 0.75449011 0.08311594
14.015057737231254 0.21621621621621578 0.19369369369369416 233.3333 31.153428 0.06669
14.101815895795822 0.26351351351351227 0.1689189189189193 133.04987 29.410472 0.084634919
13.902968512535095 0.12837837837837718 0.2387387387387392 131.95297 24.897088 0.08508818
13.78412577444315 0.06981981981981988 0.25 181.03229 2.4327933 0.08418285
14.033162511229515 0.22522522522522515 0.1914414414414427 176.13473 -1.9776125 0.07787985
13.892873037934303 0.1193693693693696 0.24099099099099064 181.23275 48.556383 0.064214004
14.000304817080497 0.2072072072072082 0.19819819819819884 206.1641 2.8948783 0.077798904
14.214972340345383 0.2837837837837842 0.14189189189189122 200.31107 37.755228 0.07276323
13.88827655529976 0.11711711711711814 0.2432432432432421 238.50241 29.919841 0.075719241
13.858870774269104 0.10135135135135087 0.24774774774774855 232.21558 27.638307 0.074099603
13.967654907941817 0.1846846846846848 0.20720720720720642 202.36068 0.73446795 0.079248969
13.817500099003315 0.0810810810810807 0.25225225225225145 182.2956 56.620788 0.062941931
14.166662786483764 0.2882882882882889 0.14414414414414445 188.83915 1.8902264 0.07922754
13.651032951578497 0.09234234234234329 0.1779279279279269 236.79621 35.619055 0.0792526
13.988236214756965 0.20270270270270174 0.2004504504504503 127.12568 13.72077 0.06638845
13.787820366859435 0.07207207207207134 0.25 220.1272 23.249719 0.06612605
13.951645609021186 0.17117117117117076 0.21396396396396433 134.80258 39.671084 0.02762011
14.002759878516198 0.20945945945945965 0.19819819819819884 164.5068 1.6348407 0.03936249
13.823071658968924 0.08333333333333393 0.25 149.25617 26.150842 0.081776451
13.915583330988884 0.13738738738738832 0.23198198198198128 193.01306 4.5745873 0.065021325
13.904585900306701 0.12837837837837718 0.2387387387387392 230.08633 33.453019 0.08149247
13.75118720036745 0.06981981981981988 0.23648648648648596 119.05861 28.243195 0.06854752
14.162714581489563 0.2882882882882871 0.14639639639639768 173.07171 55.981294 0.050358574
13.829098478078842 0.08783783783783683 0.25 161.82841 5.2095016 0.07152057
14.017561142206192 0.21846846846846724 0.1959459459459474 141.01318 13.200405 0.080038615
13.784917238533497 0.06981981981981988 0.25 185.77926 28.153481 0.06433817
14.048638845682143 0.2342342342342345 0.18693693693693625 222.89465 46.730521 0.07353966
13.982114500045776 0.19819819819819706 0.20045045045045207 219.22091 9.9645573 0.055358771
13.889664976477622 0.1193693693693696 0.24099099099099064 192.07362 -0.77779305 0.08371668
13.76839464187622 0.0653153153153152 0.24774774774774677 121.0146 30.737462 0.074545873
13.790641363859176 0.06981981981981988 0.25225225225225323 230.1656 22.736047 0.080817185
13.956619487404824 0.1779279279279269 0.2117117117117111 162.14846 22.249775 0.04669582
13.78286005628109 0.06981981981981988 0.24774774774774855 183.72628 59.88598 0.06004889
13.820859856426715 0.08333333333333215 0.25225225225225323 229.66568 59.087366 0.075273716
13.838745503783226 0.09009009009009006 0.25 162.94757 55.354052 0.073759216
14.016494818091392 0.21621621621621578 0.19369369369369416 217.46818 7.2408028 0.054257975
14.205212952136993 0.28378378378378244 0.14414414414414445 227.74432 4.8249251 0.078961818
13.989928370356559 0.20270270270270174 0.2004504504504503 237.3171 25.613093 0.06982961
13.724754481136799 0.12162162162162105 0.17567567567567544 231.34851 32.981704 0.068281402
13.757960235595704 0.0653153153153152 0.2432432432432421 199.79079 8.5892619 0.023861425
13.903019595980645 0.12837837837837718 0.2387387387387392 147.23402 14.868659 0.065834651
13.96838316977024 0.1846846846846848 0.2072072072072082 221.58811 23.918881 0.04833157
13.814031232714653 0.07882882882882924 0.25225225225225145 167.62037 19.290575 0.070915634
13.872657034397125 0.108108108108107 0.24549549549549532 136.99008 31.729748 0.06371763
13.720269004225731 0.12162162162162105 0.17567567567567544 227.40713 0.80421099 0.072393441
13.805953264415264 0.07657657657657602 0.25225225225225323 168.19718 13.415297 0.06865063
14.19658398604393 0.28603603603603744 0.14189189189189122 232.62088 -0.79624492 0.077367372
13.814559231102466 0.07882882882882924 0.25225225225225145 208.83162 26.764801 0.06231201
13.806381032288074 0.07657657657657602 0.25225225225225323 190.55699 42.272689 0.07217342
14.014250018119812 0.21621621621621756 0.19369369369369238 183.05125 38.124449 0.07919428
13.97705341887474 0.19369369369369416 0.20270270270270352 144.64687 17.027338 0.02804203
13.759422884523868 0.06756756756756666 0.24099099099099064 207.44226 35.162921 0.01763246
13.811147560358048 0.07882882882882924 0.25 208.2822 24.420367 0.05681724
13.772330662190914 0.06756756756756666 0.24774774774774855 224.82676 24.000274 0.04715819
13.902481283426285 0.12612612612612573 0.2387387387387392 168.39747 40.214137 0.075587713
14.226318292379379 0.27927927927927776 0.13963963963963977 172.24556 54.125687 0.06887478
13.832995652318 0.0878378378378386 0.25225225225225145 228.11252 7.939442 0.080208459
13.94113061261177 0.1621621621621614 0.22072072072072046 182.72736 56.747878 0.08317118
14.367057268381119 0.17792792792792866 0.18243243243243157 230.45729 2.3111942 0.085597705
13.913817751169205 0.13738738738738832 0.23198198198198128 189.76599 17.756328 0.065778105
13.855059749007225 0.09909909909909942 0.24774774774774677 168.01801 57.084174 0.046536375
13.746328371703624 0.06981981981981988 0.2342342342342345 194.08522 2.3776387 0.063181945
14.0632226293087 0.24099099099099064 0.1846846846846848 132.19537 9.0448656 0.06394312
13.972234081745148 0.18918918918918948 0.20495495495495497 194.86803 31.370194 0.051956776
13.884703743815422 0.11711711711711636 0.24324324324324387 160.81989 18.991421 0.04738554
14.043632351875305 0.22972972972972983 0.18918918918918948 226.68767 -1.2783289 0.07156409
13.85117274403572 0.09684684684684619 0.25 251.05343 37.445957 0.061414744
14.15518621468544 0.2882882882882871 0.1463963963963959 238.01826 4.4991591 0.07727672
13.98069109237194 0.19369369369369238 0.20270270270270352 244.68993 43.053116 0.06011208
13.819019864439964 0.0810810810810807 0.25225225225225145 127.97582 9.668424 0.07833083
14.123907918453217 0.27927927927927954 0.15540540540540526 201.26955 24.412579 0.07222679
13.705405743569136 0.11486486486486491 0.17567567567567544 197.54288 9.1329115 0.06802662
13.926766890883446 0.14864864864864913 0.2274774774774766 210.94947 24.258157 0.06275642
13.793543043196202 0.07207207207207311 0.25225225225225145 216.6354 25.736763 0.07532422
13.830470696926117 0.08783783783783683 0.25 165.46845 43.075432 0.07553758
13.774869382977485 0.06756756756756843 0.24774774774774677 239.47465 28.805188 0.077222135
13.833920871257781 0.0878378378378386 0.25225225225225145 244.52071 41.423253 0.061499701
13.99204755616188 0.20270270270270352 0.2004504504504503 250.15325 23.744173 0.03652085
13.667819735139608 0.09909909909909942 0.17792792792792866 191.05083 -1.7105917 0.048273237
14.021223527550697 0.22072072072072046 0.19369369369369416 209.48254 17.709803 0.08148838
14.006813780665398 0.21171171171171288 0.1959459459459456 157.31283 8.2169564 0.03348242
13.762442946255208 0.06756756756756666 0.24324324324324387 188.52588 29.055113 0.062822515
14.10507274866104 0.2702702702702702 0.16441441441441462 201.6968 26.307243 0.037161235
13.791012081086635 0.06981981981981988 0.25225225225225323 136.97463 49.66557 0.03513826
13.813668300509452 0.07882882882882924 0.25225225225225145 185.1318 39.633071 0.023046605
13.912633716464043 0.1351351351351351 0.23648648648648596 214.47056 0.38612332 0.05285992
13.947801731228829 0.1689189189189193 0.21621621621621578 199.50361 42.44172 0.07466632
13.853994320631028 0.09909909909909942 0.24774774774774677 151.91416 37.865086 0.053066089
13.95706290435791 0.1779279279279269 0.2117117117117111 247.21776 25.597807 0.04200311
13.689725022643804 0.108108108108107 0.1756756756756772 119.45576 46.031589 0.069297106
13.79749911224842 0.07432432432432456 0.25 203.68788 34.69858 0.02381991
13.709448416054249 0.11711711711711814 0.1734234234234222 196.48186 9.2304811 0.05460221
13.998519741773606 0.20720720720720642 0.19819819819819884 162.42492 23.463091 0.06487796
13.741734088897704 0.12162162162162282 0.18018018018018012 200.99588 30.517307 0.0479359
13.848666915297509 0.09684684684684797 0.25 174.05421 55.009539 0.05643763
13.620285429865122 0.07882882882882747 0.18243243243243334 158.71857 3.7590248 0.08464252
13.826826542496681 0.08558558558558538 0.25 207.82464 29.447397 0.036632835
13.924417526602745 0.14414414414414445 0.22972972972972983 174.7909 55.666748 0.060805185
13.989289735078811 0.20270270270270174 0.2004504504504503 126.63474 8.6957061 0.08012807
14.048668984651565 0.2342342342342345 0.18693693693693625 245.82498 30.263171 0.051075445
13.838696422576904 0.09009009009009006 0.25 119.19305 45.843681 0.051998476
13.977464562892914 0.19369369369369416 0.20270270270270352 244.83704 24.214427 0.065575051
13.970367257118225 0.18918918918918948 0.20495495495495497 229.9789 32.758415 0.08030405
13.799535824239253 0.07207207207207311 0.25225225225225145 168.89325 61.130996 0.055129815
13.766834041297436 0.06756756756756843 0.24549549549549532 195.68663 3.3191179 0.07084563
13.887663079738617 0.11711711711711814 0.2432432432432421 189.7207 6.186482 0.074238175
13.74217435759306 0.12162162162162282 0.18018018018018012 217.37231 23.306768 0.06566311
13.838858788371086 0.09009009009009006 0.25 167.04178 13.165763 0.033897764
14.145759514331818 0.2882882882882889 0.14864864864864913 229.98294 25.697572 0.03335058
13.812147204637528 0.07882882882882924 0.25 173.27605 18.857489 0.03574282
13.985123206973075 0.19819819819819884 0.20270270270270174 170.717 34.102971 0.041668035
13.761606721580028 0.06756756756756666 0.24324324324324387 176.83718 20.932787 0.048546955
14.317056507349013 0.218468468468469 0.1621621621621614 150.67566 32.726988 0.0505643
13.565816257059574 0.05855855855855907 0.18918918918918948 198.3164 39.89503 0.085190075
13.806444748282432 0.07657657657657602 0.25225225225225323 166.74162 35.551845 0.07345448
13.70421715772152 0.11261261261261168 0.17567567567567544 180.15717 43.438704 0.07208172
13.990257264494895 0.20270270270270352 0.2004504504504503 231.15236 6.9310655 0.076582795
13.732287616431712 0.12387387387387427 0.17567567567567544 195.70011 5.8504502 0.062499102
13.742156034469604 0.12162162162162282 0.18018018018018012 237.58722 28.62192 0.03267866
14.051435657739638 0.23648648648648596 0.18693693693693803 152.53085 54.444056 0.04577643
14.006695912003517 0.21171171171171288 0.1959459459459456 157.55779 4.044415 0.06711791
13.79040486252308 0.06981981981981988 0.25225225225225323 202.84079 4.8374869 0.081807553
13.752660137116909 0.06756756756756843 0.2387387387387374 200.04941 31.391368 0.04630391
13.748277301311493 0.06981981981981988 0.23648648648648596 174.23764 19.953632 0.022035563
13.730258399665356 0.12162162162162282 0.1779279279279269 244.95935 24.552705 0.064364384
13.717874932050705 0.11936936936936782 0.17342342342342398 168.59502 6.5144629 0.047057685
13.962000584363937 0.18018018018018012 0.20945945945945788 181.16456 42.546752 0.0529746
13.689877706557512 0.108108108108107 0.1756756756756772 201.73312 16.847473 0.07960888
13.777215533137321 0.06756756756756843 0.25 232.01712 7.8747624 0.075252822
14.023009524941445 0.22072072072072046 0.19369369369369238 156.09278 41.698646 0.044673445
14.226459450244903 0.27927927927927776 0.13963963963963977 151.26618 53.124217 0.04526674
13.834915536284447 0.0878378378378386 0.25225225225225145 199.1026 0.86633999 0.080368931
14.113052198886871 0.2725225225225234 0.1621621621621614 176.86682 11.717682 0.084677466
13.955747327804565 0.17567567567567544 0.2117117117117111 229.81666 20.790524 0.040296515
14.014542661190033 0.21621621621621756 0.19369369369369238 158.27594 56.795652 0.04515938
13.93982776081562 0.15990990990990994 0.22072072072072046 164.39193 6.6718886 0.070512907
13.94272044324875 0.1621621621621614 0.22072072072072046 207.94158 26.437873 0.062526525
13.755719545483588 0.06756756756756843 0.24099099099099064 177.45332 43.95732 0.07112968
13.750188491344451 0.06981981981981988 0.23648648648648596 214.88166 18.565067 0.06743037
13.894334382772445 0.12162162162162105 0.24099099099099064 160.86084 10.952917 0.05377698
13.902842266082763 0.12837837837837718 0.2387387387387392 215.46553 20.97348 0.0762001
14.164698642492294 0.29054054054054035 0.14414414414414445 167.5862 4.7159545 0.02932053
13.962822635293007 0.18018018018018012 0.20945945945945788 215.99397 40.261103 0.082094225
14.107351349592209 0.2702702702702702 0.16441441441441285 126.86552 17.287162 0.022441975
13.755361184179783 0.06756756756756843 0.24099099099099064 214.81396 31.064339 0.067731562
13.776677852869033 0.06756756756756843 0.25 112.02233 41.940945 0.058412625
13.971014480948448 0.18918918918918948 0.20495495495495497 149.47666 19.602897 0.07991192
13.624661274299026 0.0810810810810807 0.18243243243243157 207.47619 17.919918 0.06516411
13.982666354060173 0.19819819819819706 0.20045045045045207 232.49345 29.002126 0.084871805
13.761332691431045 0.06756756756756666 0.24324324324324387 182.02315 25.237317 0.02244408
13.933360449075698 0.15315315315315203 0.22522522522522692 213.9942 50.297719 0.07421156
13.853457588791848 0.09909909909909942 0.24774774774774677 173.52975 1.3388059 0.074606255
13.966233897686005 0.1846846846846848 0.20720720720720642 154.44404 -0.062420881 0.06351441
13.963872572660446 0.18468468468468302 0.2072072072072082 219.95247 12.292002 0.05115553
13.95697066962719 0.1779279279279269 0.2117117117117111 212.54552 17.565459 0.01689248
13.91294306242466 0.1351351351351351 0.23648648648648596 130.30456 32.416568 0.06755132
13.808147086322307 0.07882882882882924 0.25 207.18833 6.9917329 0.05250926
13.890061683297157 0.1193693693693696 0.24099099099099064 172.85406 16.51352 0.0817117
13.897610941886901 0.12387387387387427 0.2387387387387392 130.69945 36.084366 0.05391117
13.767593048036098 0.0653153153153152 0.24774774774774677 173.14553 29.876021 0.0808552
14.003480289459228 0.20945945945945965 0.19819819819819884 238.27403 27.658256 0.082438755
13.65953765040636 0.09684684684684619 0.17792792792792866 208.09972 21.584979 0.02773579
13.725523433208465 0.12162162162162105 0.17567567567567544 201.94937 15.850063 0.075859165
13.835104905962943 0.0878378378378386 0.25225225225225145 237.47493 29.173719 0.08216379
13.847950377106667 0.09459459459459474 0.25 186.41377 23.575185 0.06692151
14.124915993213653 0.27927927927927954 0.15540540540540526 136.86485 16.660085 0.072846683
13.687964191555977 0.10810810810810878 0.17792792792792866 141.25332 15.288345 0.071989935
13.672925754725933 0.10135135135135265 0.1779279279279269 234.44749 27.942806 0.07356279
13.804893697857857 0.07657657657657779 0.25225225225225145 131.23482 27.732252 0.084376245
13.917944682359694 0.13963963963963977 0.23198198198198128 232.30102 29.629324 0.064707347
13.729759855270386 0.12162162162162282 0.1779279279279269 213.43204 52.777696 0.083631845
13.960863575935363 0.18018018018018012 0.20945945945945965 178.93718 12.730684 0.08239415
13.94126415669918 0.1621621621621614 0.22072072072072046 237.98055 27.840312 0.08205679
13.805604822099209 0.07657657657657779 0.25225225225225145 161.62412 11.754451 0.053904107
13.960101723909379 0.18018018018018012 0.20945945945945965 139.14704 17.580071 0.028605795
13.680702695578336 0.10585585585585555 0.17792792792792866 160.68173 40.417979 0.05453313
14.124229593992233 0.27927927927927954 0.15540540540540526 207.56931 29.220411 0.076770501
13.70678469362855 0.11711711711711636 0.17567567567567544 184.57474 42.489091 0.07350445
14.06014529299736 0.24099099099099242 0.1846846846846848 242.87449 37.000247 0.067023365
13.862112320542336 0.10360360360360232 0.24774774774774855 225.81351 27.179904 0.081101642
13.784864310920238 0.06981981981981988 0.25 222.75419 18.741826 0.04375126
13.96442139697075 0.18468468468468302 0.2072072072072082 121.97817 39.106681 0.07595262
13.936207132697104 0.15540540540540526 0.2229729729729737 153.10443 6.4469442 0.07634109
13.905783081293105 0.12837837837837895 0.2387387387387392 139.82914 54.890187 0.045504803
13.725629077672957 0.12162162162162105 0.17567567567567544 227.8897 18.096516 0.080623055
13.864181819200516 0.10360360360360232 0.24774774774774855 175.70057 19.40798 0.08213526
13.74640277069807 0.06981981981981988 0.2342342342342345 232.73502 32.418438 0.067006926
13.69047306317091 0.108108108108107 0.1756756756756772 188.73701 50.820179 0.039658689
13.643830343827604 0.09009009009009006 0.18018018018018012 208.63897 54.019755 0.069743949
14.005372721672058 0.2117117117117111 0.1959459459459456 189.64962 17.207603 0.070620105
13.77093990945816 0.06756756756756666 0.24549549549549532 135.22429 55.036092 0.04606347
13.781790175557136 0.06981981981981988 0.24774774774774855 221.17009 4.7383025 0.08442625
13.960373791337013 0.18018018018018012 0.20945945945945965 162.70039 22.260559 0.067970529
13.893628435373307 0.12162162162162105 0.24099099099099064 211.39912 29.411196 0.06365214
13.970052325963973 0.18918918918918948 0.20495495495495497 200.0186 42.669227 0.073775442
13.814206099331379 0.07882882882882924 0.25225225225225145 163.8798 44.074094 0.03712484
13.85373500430584 0.09909909909909942 0.24774774774774677 201.26123 8.3636429 0.051382585
13.929335869193077 0.14864864864864913 0.22747747747747837 157.79879 11.117129 0.06430725
13.91362092578411 0.1351351351351351 0.23648648648648596 214.16747 10.770538 0.02419849
13.876290229201317 0.11036036036036023 0.24549549549549532 149.13175 1.2502266 0.06313949
13.714352426826954 0.1193693693693696 0.17567567567567544 235.52616 48.587319 0.06692315
14.409174528598786 0.17342342342342398 0.1734234234234222 181.30832 51.439161 0.08546353
13.980707716226577 0.19369369369369238 0.20270270270270352 221.62273 32.655262 0.03015436
13.992412279844284 0.20270270270270352 0.2004504504504503 169.58707 53.813426 0.03490633
13.815836936354637 0.07882882882882747 0.25225225225225323 136.67213 20.801124 0.08033779
13.836794848561286 0.0878378378378386 0.25225225225225145 140.20545 40.672724 0.073821465
13.660518708109855 0.09684684684684619 0.17792792792792866 236.69839 46.516437 0.065763513
13.852285304069518 0.09684684684684619 0.25 207.07517 25.710203 0.051774885
13.76927438890934 0.0653153153153152 0.24774774774774677 159.72567 22.778808 0.054329573
13.79852319175005 0.07432432432432456 0.25 118.14886 44.233763 0.066552568
13.830824250221252 0.08558558558558538 0.25225225225225323 196.76007 45.340623 0.05125497
13.820858552336693 0.08333333333333215 0.25225225225225323 249.44967 44.309778 0.072237354
14.040883567214012 0.22972972972972983 0.18918918918918948 151.63446 14.162135 0.029819465
13.808344702064991 0.07882882882882924 0.25 252.59265 23.551707 0.03586026
13.908514952301978 0.13288288288288364 0.23648648648648596 226.55097 5.4077044 0.03568025
13.979853866577148 0.19369369369369238 0.20270270270270352 173.7397 21.136827 0.063547105
13.900556815385817 0.12612612612612573 0.2387387387387392 136.15897 17.58382 0.06629948
13.690778253167867 0.108108108108107 0.1756756756756772 195.05168 52.596909 0.054013007
13.77814624506235 0.06756756756756843 0.25 236.22385 52.717375 0.067011163
13.801596378684044 0.07432432432432456 0.25225225225225323 190.10169 17.88292 0.071669018
13.841140208244324 0.09009009009009006 0.25 202.88716 13.551795 0.07904778
13.863487569093705 0.10360360360360232 0.24774774774774855 200.34545 26.597082 0.07304754
13.861402842879295 0.10135135135135087 0.24774774774774677 235.06224 3.1423782 0.08466534
13.707925344288348 0.11711711711711636 0.17567567567567544 223.75146 31.681394 0.082975925
13.912988982200622 0.1351351351351351 0.23648648648648596 177.48529 5.6764017 0.074832305
13.829930276751519 0.08783783783783683 0.25 189.9526 10.998546 0.066949865
13.955919414997101 0.17567567567567544 0.2117117117117111 218.54379 16.464761 0.05363837
13.869904982924462 0.10585585585585555 0.24549549549549532 180.16849 29.203033 0.08042554
13.983375199437141 0.19819819819819706 0.20045045045045207 129.49329 25.17389 0.02811431
13.850233535766602 0.09684684684684797 0.25 182.59868 38.799842 0.02269639
13.96339806830883 0.18468468468468302 0.2072072072072082 132.8342 8.4700552 0.062702172
13.718043396770954 0.11936936936936782 0.1756756756756772 119.93932 18.444443 0.03947536
13.829201488018036 0.08783783783783683 0.25 177.04453 36.568405 0.06378952
13.9711796656847 0.18918918918918948 0.20495495495495497 177.35303 12.309692 0.083611905
13.70954515582323 0.11711711711711814 0.1734234234234222 136.18346 33.12922 0.06354056
13.910944511532783 0.13288288288288186 0.23648648648648773 183.89499 12.224947 0.064400175
14.085152734041214 0.25675675675675613 0.17342342342342398 147.46713 34.714119 0.0401004
13.775821553111076 0.06756756756756843 0.24774774774774677 169.12781 32.558146 0.060187448
13.758884809076786 0.06756756756756666 0.24099099099099064 159.65757 28.668705 0.08369512
13.966458965182305 0.1846846846846848 0.20720720720720642 201.42268 -1.364564 0.084074575
13.603088301287963 0.07207207207207311 0.1846846846846848 167.44613 21.780196 0.03156285
13.810127564370632 0.07882882882882924 0.25 198.04712 46.961034 0.028728525
13.894660036444664 0.12162162162162105 0.24099099099099064 206.43488 23.049296 0.02914474
13.689577785611153 0.108108108108107 0.1756756756756772 208.09311 37.564749 0.06175955
13.746320823788643 0.06981981981981988 0.2342342342342345 198.21304 1.0018011 0.072758915
13.783549893558025 0.06981981981981988 0.25 210.39152 24.986104 0.07624393
14.247507726669312 0.2680180180180187 0.14414414414414445 227.94897 4.5077021 0.035928795
13.881531090378761 0.11486486486486491 0.24324324324324387 177.85543 55.126106 0.079245449
13.8260356580019 0.08558558558558538 0.25 165.25977 37.995978 0.081363725
13.734695651590824 0.12162162162162105 0.17792792792792866 151.01277 0.57662112 0.045406372
13.67643652972579 0.1036036036036041 0.17567567567567544 136.15818 19.935037 0.08371766
13.842492720842362 0.09234234234234151 0.25 174.89083 4.3505141 0.07435296
13.804399289667606 0.07657657657657779 0.25225225225225145 179.97093 55.539683 0.080293555
13.9327169662714 0.15315315315315203 0.22522522522522692 131.64926 29.610796 0.07038632
13.805197208344936 0.07657657657657779 0.25225225225225145 227.80242 1.7426972 0.038560975
13.7612470561862 0.06756756756756666 0.24324324324324387 151.41611 18.352715 0.078092982
13.83929936003685 0.09009009009009006 0.25 195.27804 39.841467 0.036269205
13.88133192026615 0.11486486486486491 0.24324324324324387 169.95765 29.131604 0.05981544
13.868556105971336 0.10585585585585555 0.24774774774774855 153.41466 38.745395 0.02275373
14.158277355909348 0.2882882882882889 0.1463963963963959 235.66434 8.1916435 0.04104226
13.626271953910589 0.0810810810810807 0.18243243243243334 176.14272 30.764771 0.058569615
13.78447972291708 0.06981981981981988 0.25 167.02432 31.092984 0.073181179
13.735881767570973 0.12162162162162105 0.17792792792792866 200.7062 -1.6699527 0.08482978
13.772165095448493 0.06756756756756666 0.24774774774774855 241.767 12.302986 0.06422438
13.674822981774806 0.10135135135135087 0.17792792792792866 179.18268 21.263151 0.06896371
13.940387781858444 0.15990990990990994 0.22072072072072046 131.81479 35.475055 0.05424428
13.7580020455122 0.0653153153153152 0.2432432432432421 132.25844 24.504033 0.085212383
13.794302379250526 0.07207207207207311 0.25225225225225145 162.42521 16.142153 0.02160724
13.80517170614004 0.07657657657657779 0.25225225225225145 204.12861 43.386996 0.052728659
13.999448069453239 0.2072072072072082 0.19819819819819884 198.5465 53.451517 0.061718969
13.782824621915816 0.06981981981981988 0.24774774774774855 149.73005 1.0855022 0.08112247
14.246343846082688 0.2702702702702702 0.141891891891893 175.08303 10.831422 0.081541275
14.209758035182952 0.2837837837837842 0.14189189189189122 208.91996 5.5238913 0.081806151
13.852255929112435 0.09684684684684619 0.25 164.48915 8.3851724 0.034843404
14.124906877756118 0.27927927927927954 0.15540540540540526 125.16443 21.079319 0.015646925
13.856787839531899 0.09909909909909942 0.24774774774774855 191.57893 8.3146646 0.081137559
13.667112621963025 0.09909909909909942 0.17792792792792866 186.81889 31.045953 0.060281805
13.903985439300538 0.12837837837837718 0.2387387387387392 170.38854 12.433408 0.083583215
13.741040168106556 0.12162162162162282 0.18018018018018012 166.85986 2.9912305 0.07518391
13.847394782066345 0.09459459459459474 0.25 229.28932 3.5233259 0.080383112
13.916444847106934 0.13963963963963977 0.23198198198198128 231.11508 20.737962 0.040041682
13.957139490008354 0.1779279279279269 0.2117117117117111 217.07446 11.486063 0.02676739
13.678496623128652 0.1036036036036041 0.1779279279279269 146.09592 34.337821 0.077871985
14.336148859500884 0.19819819819819884 0.17342342342342398 160.18505 58.314583 0.072716668
13.684356604337692 0.10810810810810878 0.17567567567567544 182.17215 24.275788 0.079529285
13.76179705286026 0.06756756756756666 0.24324324324324387 147.09402 26.956602 0.070624625
13.632140816763043 0.08333333333333393 0.18243243243243157 169.12478 12.02228 0.047167863
13.796461886465549 0.07207207207207134 0.25 216.57989 47.566043 0.0713704
13.908051381230354 0.13288288288288364 0.23648648648648596 172.20705 22.902854 0.031448585
13.812084265828132 0.07882882882882924 0.25 194.90242 37.210402 0.03467397
14.063020297765732 0.24099099099099064 0.1846846846846848 212.77138 19.164438 0.05585946
13.976267144799232 0.19369369369369416 0.20270270270270174 209.94908 28.49789 0.063152355
13.71281373232603 0.11711711711711814 0.17567567567567544 200.89667 6.0673261 0.084075799
13.728585015058517 0.12387387387387427 0.17567567567567544 154.44453 14.970476 0.04698996
13.880065293192864 0.11486486486486491 0.24324324324324387 237.09723 9.1050456 0.04034354
13.89524342572689 0.12162162162162105 0.24099099099099064 211.95223 -0.93132287 0.05349008
13.718047348558903 0.11936936936936782 0.1756756756756772 168.37102 23.313273 0.02270862
13.736071453392505 0.12387387387387427 0.1779279279279269 243.01642 32.105543 0.058810753
14.007166912436485 0.21171171171171288 0.1959459459459456 247.0748 21.563671 0.03561034
13.773563962519168 0.06756756756756666 0.24774774774774855 148.51193 57.214054 0.08045673
13.715720325052738 0.1193693693693696 0.17567567567567544 220.05362 9.4887088 0.051730225
13.865295959949494 0.1036036036036041 0.24774774774774677 139.94428 7.0340055 0.079204325
13.730504490673543 0.12162162162162282 0.1779279279279269 166.35633 30.15046 0.071389732
13.799600198864937 0.07207207207207311 0.25225225225225145 167.94911 60.700617 0.082591446
13.769429364860057 0.0653153153153152 0.24774774774774677 190.55244 9.4907724 0.083116325
13.976436070561409 0.19369369369369416 0.20270270270270174 229.26657 5.2561019 0.05171448
13.758474679350853 0.0653153153153152 0.2432432432432421 159.33767 27.299849 0.04230124
13.717561436712742 0.11936936936936782 0.17342342342342398 205.08494 16.397009 0.07504401
14.156000283002854 0.2882882882882871 0.1463963963963959 254.1338 39.309411 0.06227781
13.528107953965664 0.05180180180180294 0.18693693693693625 120.97079 26.523155 0.04779192
13.73849229234457 0.12387387387387427 0.18018018018018012 152.84071 17.814214 0.07696607
13.724412308990955 0.12162162162162105 0.17342342342342398 186.41134 42.9898 0.07435838
13.754313367605208 0.06756756756756843 0.24099099099099064 158.91654 23.337253 0.04258151
